id_num,year,data_string_raw,data_string_cle,wiki,accomplishment,name,category,bday,gender,location,lat,lng,country,state,county,city,FIPS_state
383,2008,"<li>First African-American woman elected Speaker of a <a href=""/wiki/Category:Speakers_of_state_lower_houses_in_the_United_States"" title=""Category:Speakers of state lower houses in the United States"">state House of Representatives</a>: <a href=""/wiki/List_of_Speakers_of_the_California_State_Assembly"" title=""List of Speakers of the California State Assembly"">California Rep.</a> <a href=""/wiki/Karen_Bass"" title=""Karen Bass"">Karen Bass</a>
</li>",First African-American woman elected Speaker of a state House of Representatives: California Rep. Karen Bass,/wiki/List_of_Speakers_of_the_California_State_Assembly,First African-American woman elected Speaker of a state House of Representatives,List of Speakers of the California State Assembly,Politics,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
383,2008,"<li>First African-American to be appointed to the <a href=""/wiki/United_States_Senate"" title=""United States Senate"">United States Senate</a> by a state governor: <a href=""/wiki/Roland_Burris"" title=""Roland Burris"">Roland Burris</a>
</li>",First African-American to be appointed to the United States Senate by a state governor: Roland Burris,/wiki/Roland_Burris,First African-American to be appointed to the United States Senate by a state governor,Roland Burris,Politics,1937-08-03,male,"Centralia, Illinois, U.S.",38.5250491,-89.1334037,United States of America,Illinois,Marion County,NA,17
383,2008,"<li>First African-American woman combat pilot in the <a href=""/wiki/United_States_Air_Force"" title=""United States Air Force"">United States Air Force</a>: Major <a href=""/wiki/Shawna_Rochelle_Kimbrell"" title=""Shawna Rochelle Kimbrell"">Shawna Rochelle Kimbrell</a> (See also: 2002)</li>",First African-American woman combat pilot in the United States Air Force: Major Shawna Rochelle Kimbrell (See also: 2002),/wiki/Shawna_Rochelle_Kimbrell,First African-American woman combat pilot in the United States Air Force,Shawna Rochelle Kimbrell,Military,1976-04-20,female,"Lafayette, Indiana, U.S.",40.4167022,-86.8752869,United States of America,Indiana,Tippecanoe County,Lafayette,18
383,2008,"<li>First African-American <a href=""/wiki/National_Football_League"" title=""National Football League"">NFL</a> general manager to win the <a href=""/wiki/Super_Bowl"" title=""Super Bowl"">Super Bowl</a>: <a href=""/wiki/Jerry_Reese"" title=""Jerry Reese"">Jerry Reese</a> (<a href=""/wiki/New_York_Giants"" title=""New York Giants"">New York Giants</a>), Super Bowl XLII</li>","First African-American NFL general manager to win the Super Bowl: Jerry Reese (New York Giants), Super Bowl XLII",/wiki/Jerry_Reese,First African-American NFL general manager to win the Super Bowl,Jerry Reese,Military,1963-07-22,male,"Tiptonville, Tennessee",36.3783984,-89.4720193,United States of America,Tennessee,Lake County,NA,47
385,2009,"<li>First African-American <a href=""/wiki/First_Lady_of_the_United_States"" title=""First Lady of the United States"">First Lady of the United States</a>: <a href=""/wiki/Michelle_Obama"" title=""Michelle Obama"">Michelle Obama</a>
</li>",First African-American First Lady of the United States: Michelle Obama,/wiki/Michelle_Obama,First African-American First Lady of the United States,Michelle Obama,Politics,1964-01-17,female,"Chicago, Illinois, U.S.",41.8755616,-87.6244212,United States of America,Illinois,Cook County,Chicago,17
385,2009,"<li>First African-American chair of the <a href=""/wiki/Republican_National_Committee"" title=""Republican National Committee"">Republican National Committee</a>: <a href=""/wiki/Michael_Steele"" title=""Michael Steele"">Michael Steele</a>
</li>",First African-American chair of the Republican National Committee: Michael Steele,/wiki/Michael_Steele,First African-American chair of the Republican National Committee,Michael Steele,Politics,1958-10-19,male,"Andrews Field, Maryland, U.S.",38.898621,-76.915038,United States of America,Maryland,NA,NA,24
385,2009,"<li>First African-American <a href=""/wiki/United_States_Attorney_General"" title=""United States Attorney General"">United States Attorney General</a>: <a href=""/wiki/Eric_Holder"" title=""Eric Holder"">Eric Holder</a>
</li>",First African-American United States Attorney General: Eric Holder,/wiki/Eric_Holder,First African-American United States Attorney General,Eric Holder,Military,1951-01-21,male,"New York City, New York, U.S.",40.7127281,-74.0060152,United States of America,New York,NA,New York,36
385,2009,"<li>First African-American woman <a href=""/wiki/United_States_Ambassador_to_the_United_Nations"" class=""mw-redirect"" title=""United States Ambassador to the United Nations"">United States Ambassador to the United Nations</a>: <a href=""/wiki/Susan_Rice"" title=""Susan Rice"">Susan Rice</a>
</li>",First African-American woman United States Ambassador to the United Nations: Susan Rice,/wiki/Susan_Rice,First African-American woman United States Ambassador to the United Nations,Susan Rice,Education & Science,1964-11-17,female,"Washington, D.C., U.S.",38.8592001,-77.0393759,United States of America,District of Columbia,Arlington County,Arlington,11
385,2009,"<li>First African-American <a href=""/wiki/United_States_Trade_Representative"" class=""mw-redirect"" title=""United States Trade Representative"">United States Trade Representative</a>: <a href=""/wiki/Ron_Kirk"" title=""Ron Kirk"">Ron Kirk</a>
</li>",First African-American United States Trade Representative: Ron Kirk,/wiki/Ron_Kirk,First African-American United States Trade Representative,Ron Kirk,Politics,1954-06-27,male,"Austin, Texas, U.S.",29.083823,-95.366077,United States of America,Texas,Brazoria County,NA,48
385,2009,"<li>First African-American woman <a href=""/wiki/Administrator_of_the_Environmental_Protection_Agency"" title=""Administrator of the Environmental Protection Agency"">Administrator of the Environmental Protection Agency</a>: <a href=""/wiki/Lisa_P._Jackson"" title=""Lisa P. Jackson"">Lisa P. Jackson</a>
</li>",First African-American woman Administrator of the Environmental Protection Agency: Lisa P. Jackson,/wiki/Lisa_P._Jackson,First African-American woman Administrator of the Environmental Protection Agency,Lisa P. Jackson,Politics,1962-02-08,female,"Philadelphia, Pennsylvania, U.S.",39.9527237,-75.1635262,United States of America,Pennsylvania,Philadelphia County,Philadelphia,42
385,2009,"<li>First African-American <a href=""/wiki/White_House_Social_Secretary"" title=""White House Social Secretary"">White House Social Secretary</a>: <a href=""/wiki/Desir%C3%A9e_Rogers"" title=""Desirée Rogers"">Desirée Rogers</a>
</li>",First African-American White House Social Secretary: Desirée Rogers,/wiki/Desir%C3%A9e_Rogers,First African-American White House Social Secretary,Desirée Rogers,Politics,1959-06-16,NA,"New Orleans, Louisiana, U.S.",29.9499323,-90.0701156,United States of America,Louisiana,Orleans Parish,New Orleans,22
385,2009,"<li>First African-American to appear by himself on a circulating U.S. coin: <a href=""/wiki/Duke_Ellington"" title=""Duke Ellington"">Duke Ellington</a> (<a href=""/wiki/District_of_Columbia_and_United_States_Territories_Quarter_Program"" class=""mw-redirect"" title=""District of Columbia and United States Territories Quarter Program"">District of Columbia quarter</a>).<sup id=""cite_ref-296"" class=""reference""><a href=""#cite_note-296"">[270]</a></sup>
</li>",First African-American to appear by himself on a circulating U.S. coin: Duke Ellington (District of Columbia quarter).[270],/wiki/Duke_Ellington,First African-American to appear by himself on a circulating U.S. coin,Duke Ellington,Social & Jobs,1899-04-29,male,"Washington, D.C., U.S.",38.8592001,-77.0393759,United States of America,District of Columbia,Arlington County,Arlington,11
385,2009,"<li>First African-American to win the Pulitzer Prize for History: <a href=""/wiki/Annette_Gordon-Reed"" title=""Annette Gordon-Reed"">Annette Gordon-Reed</a>, <i><a href=""/wiki/The_Hemingses_of_Monticello:_An_American_Family"" class=""mw-redirect"" title=""The Hemingses of Monticello: An American Family"">The Hemingses of Monticello: An American Family</a></i>
</li>","First African-American to win the Pulitzer Prize for History: Annette Gordon-Reed, The Hemingses of Monticello: An American Family",/wiki/Annette_Gordon-Reed,First African-American to win the Pulitzer Prize for History,Annette Gordon-Reed,Arts & Entertainment,1958-11-19,female,"Livingston, Texas, U.S.",30.711029,-94.9329898,United States of America,Texas,Polk County,NA,48
385,2009,"<li>First African-American <a href=""/wiki/Administrator_of_the_National_Aeronautics_and_Space_Administration"" class=""mw-redirect"" title=""Administrator of the National Aeronautics and Space Administration"">Administrator of the National Aeronautics and Space Administration</a>: <a href=""/wiki/Charles_F._Bolden_Jr."" class=""mw-redirect"" title=""Charles F. Bolden Jr."">Charles F. Bolden Jr.</a>
</li>",First African-American Administrator of the National Aeronautics and Space Administration: Charles F. Bolden Jr.,/wiki/Charles_F._Bolden_Jr.,First African-American Administrator of the National Aeronautics and Space Administration,Charles F. Bolden Jr.,Education & Science,1946-08-19,male,"Columbia, South Carolina, U.S.",33.987454,-81.024864,United States of America,South Carolina,NA,NA,45
385,2009,"<li>First African-American woman <a href=""/wiki/Rabbi"" title=""Rabbi"">rabbi</a>: <a href=""/wiki/Alysa_Stanton"" title=""Alysa Stanton"">Alysa Stanton</a>
</li>",First African-American woman rabbi: Alysa Stanton,/wiki/Alysa_Stanton,First African-American woman rabbi,Alysa Stanton,Religion,NA,female,"Cleveland, Ohio",41.5051613,-81.6934446,United States of America,Ohio,Cuyahoga County,Cleveland,39
385,2009,"<li>First African-American woman <a href=""/wiki/CEO"" class=""mw-redirect"" title=""CEO"">CEO</a> of a <a href=""/wiki/Fortune_500"" title=""Fortune 500"">Fortune 500</a> company: <a href=""/wiki/Ursula_Burns"" title=""Ursula Burns"">Ursula Burns</a>, <a href=""/wiki/Xerox_Corporation"" class=""mw-redirect"" title=""Xerox Corporation"">Xerox Corporation</a>.</li>","First African-American woman CEO of a Fortune 500 company: Ursula Burns, Xerox Corporation.",/wiki/Ursula_Burns,First African-American woman CEO of a Fortune 500 company,Ursula Burns,Social & Jobs,1958-09-20,female,NA,NA,NA,NA,NA,NA,NA,NA
385,2009,"<li>First African-American doubles team to be named <a href=""/wiki/ITF_World_Champions"" title=""ITF World Champions"">year-end world champion by the International Tennis Federation</a>: <a href=""/wiki/Serena_Williams"" title=""Serena Williams"">Serena</a> <a href=""/wiki/Williams_sisters"" title=""Williams sisters"">and</a> <a href=""/wiki/Venus_Williams"" title=""Venus Williams"">Venus Williams</a>
</li>",First African-American doubles team to be named year-end world champion by the International Tennis Federation: Serena and Venus Williams,/wiki/Serena_Williams,First African-American doubles team to be named year-end world champion by the International Tennis Federation,Serena Williams,Education & Science,1981-09-26,female,"Saginaw, Michigan, U.S.",43.4200387,-83.9490365,United States of America,Michigan,Saginaw County,Saginaw,26
388,2010,"<li>First African-American to win the <a href=""/wiki/Stanley_Cup"" title=""Stanley Cup"">Stanley Cup</a>: <a href=""/wiki/Dustin_Byfuglien"" title=""Dustin Byfuglien"">Dustin Byfuglien</a> with the <a href=""/wiki/Chicago_Blackhawks"" title=""Chicago Blackhawks"">Chicago Blackhawks</a><sup id=""cite_ref-297"" class=""reference""><a href=""#cite_note-297"">[271]</a></sup>
</li>",First African-American to win the Stanley Cup: Dustin Byfuglien with the Chicago Blackhawks[271],/wiki/Dustin_Byfuglien,First African-American to win the Stanley Cup,Dustin Byfuglien,Sports,1985-03-27,male,"Minneapolis, Minnesota, U.S.",44.9772995,-93.2654692,United States of America,Minnesota,Hennepin County,Minneapolis,27
390,2011,"<li>First African-American Director of the <a href=""/wiki/Federal_Bureau_of_Prisons"" title=""Federal Bureau of Prisons"">Federal Bureau of Prisons</a>: <a href=""/wiki/Charles_E._Samuels_Jr."" title=""Charles E. Samuels Jr."">Charles E. Samuels Jr.</a><sup id=""cite_ref-298"" class=""reference""><a href=""#cite_note-298"">[272]</a></sup>
</li>",First African-American Director of the Federal Bureau of Prisons: Charles E. Samuels Jr.[272],/wiki/Charles_E._Samuels_Jr.,First African-American Director of the Federal Bureau of Prisons,Charles E. Samuels Jr.,Military,1966-06-07,male,"Birmingham, Alabama, U.S.",33.5206824,-86.8024326,United States of America,Alabama,Jefferson County,Birmingham,01
390,2011,"<li>First African-American admitted to the <a href=""/wiki/Reconstructionist_Rabbinical_College"" title=""Reconstructionist Rabbinical College"">Reconstructionist Rabbinical College</a>: <a href=""/wiki/Sandra_Lawson"" title=""Sandra Lawson"">Sandra Lawson</a><sup id=""cite_ref-lawson_299-0"" class=""reference""><a href=""#cite_note-lawson-299"">[273]</a></sup><sup id=""cite_ref-apbspeakers1_300-0"" class=""reference""><a href=""#cite_note-apbspeakers1-300"">[274]</a></sup>
</li>",First African-American admitted to the Reconstructionist Rabbinical College: Sandra Lawson[273][274],/wiki/Sandra_Lawson,First African-American admitted to the Reconstructionist Rabbinical College,Sandra Lawson,Religion,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
392,2012,"<li>First African-American to be re-elected <a href=""/wiki/President_of_the_United_States"" title=""President of the United States"">President of the United States</a>: <a href=""/wiki/Barack_Obama"" title=""Barack Obama"">Barack Obama</a><sup id=""cite_ref-301"" class=""reference""><a href=""#cite_note-301"">[275]</a></sup>
</li>",First African-American to be re-elected President of the United States: Barack Obama[275],/wiki/Barack_Obama,First African-American to be re-elected President of the United States,Barack Obama,Politics,1961-08-04,male,"Honolulu, Hawaii, U.S.",21.304547,-157.8556764,United States of America,Hawaii,Honolulu County,Honolulu,15
392,2012,"<li>First African-American Combatant Commander of <a href=""/wiki/United_States_Central_Command"" title=""United States Central Command"">United States Central Command</a>: <a href=""/wiki/Lloyd_Austin"" title=""Lloyd Austin"">Lloyd Austin</a><sup id=""cite_ref-302"" class=""reference""><a href=""#cite_note-302"">[276]</a></sup>
</li>",First African-American Combatant Commander of United States Central Command: Lloyd Austin[276],/wiki/Lloyd_Austin,First African-American Combatant Commander of United States Central Command,Lloyd Austin,Military,1953-08-08,male,"Mobile, Alabama, U.S.",30.6900592,-88.0381567,United States of America,Alabama,Mobile County,Mobile,01
392,2012,"<li>First African-American elected president of the <a href=""/wiki/Southern_Baptist_Convention"" title=""Southern Baptist Convention"">Southern Baptist Convention</a> (SBC): <a href=""/wiki/Fred_Luter"" title=""Fred Luter"">Fred Luter</a><sup id=""cite_ref-303"" class=""reference""><a href=""#cite_note-303"">[277]</a></sup><sup id=""cite_ref-304"" class=""reference""><a href=""#cite_note-304"">[278]</a></sup>
</li>",First African-American elected president of the Southern Baptist Convention (SBC): Fred Luter[277][278],/wiki/Fred_Luter,First African-American elected president of the Southern Baptist Convention (SBC),Fred Luter,Politics,1956-11-11,male,"New Orleans, Louisiana",29.9499323,-90.0701156,United States of America,Louisiana,Orleans Parish,New Orleans,22
